,DK,NO,DE,BE,NL,GB
2015-03-26 23:00:00,17752.03002233476,33947.480183765874,250636.79724546312,41141.4480519173,51924.752070448536,118123.2416961711
2015-03-27 00:00:00,17486.890129334643,33700.5736069864,249488.40726704366,40491.44076190394,54113.60953444707,119231.09503234549
2015-03-27 01:00:00,17299.654578647904,33919.33058785023,246404.78735155993,39753.39261616461,53974.65416995077,118087.21164730498
2015-03-27 02:00:00,17137.777254867095,34047.75345383459,253420.59797536358,39508.31934142129,54326.98589226181,119432.3604115651
2015-03-27 03:00:00,17348.378006518848,34748.514986980226,257173.20415791022,39700.88792092228,54216.90938424904,124696.86111411154
2015-03-27 04:00:00,18007.81018755377,35498.86655126559,263129.3277514746,39989.27421764673,54431.27304962395,127283.58899417106
2015-03-27 05:00:00,19192.866939144267,36811.65218886301,274672.19716120826,41762.19927468789,54920.96448602684,132108.82099963306
2015-03-27 06:00:00,20319.730934189512,37495.88902284102,276453.0084923303,41062.334805310675,56129.977265517686,143386.47570256988
2015-03-27 07:00:00,20272.975316560307,36185.195771582425,239221.69889734226,35772.66797280789,58572.05325972357,137636.43452041943
2015-03-27 08:00:00,21374.651218984036,35474.859472623895,241503.0542352533,45586.61623318477,56375.32359607486,120612.8052529691
2015-03-27 09:00:00,20933.235609762225,34599.41689217129,254405.7951857964,46305.2868726423,57754.41072101272,114531.81108679288
2015-03-27 10:00:00,20236.077203562705,33858.869158337395,260176.7821417409,46776.48304120106,58496.812288836176,113618.7645167032
2015-03-27 11:00:00,19572.931162143475,33051.993710790644,260379.3685466311,48010.331618100994,57927.8639370506,111348.40315841748
2015-03-27 12:00:00,19152.50653720269,32542.892602165888,255887.05843738205,48783.34026712458,56523.03440286917,110541.14013204984
2015-03-27 13:00:00,18457.151513697183,32022.189301784518,242545.93071493314,49584.128088402445,52805.554184968685,107090.44909639422
2015-03-27 14:00:00,17840.674511974816,31764.518518172736,237354.8886159924,48478.74479752531,46973.231106286425,96216.16195776794
2015-03-27 15:00:00,17731.843632008968,31824.410000834974,209874.74146850067,40885.28881352102,44147.01089549379,93608.97635747313
2015-03-27 16:00:00,18530.75418871327,32077.319547450672,226855.1298406336,32308.187093364635,45368.23942962821,110039.57478633318
2015-03-27 17:00:00,18788.34140990287,33154.99364809789,259048.50634501854,40770.87953817501,49271.026608191845,126371.3196064862
2015-03-27 18:00:00,18843.06368546028,34262.66155280714,279394.8968673378,47581.191373595364,51043.16610982896,142429.47742228615
2015-03-27 19:00:00,17855.50721228456,34034.748934124094,267239.9472588773,50530.133928283554,51082.873039083715,150723.8386876116
2015-03-27 20:00:00,17412.048724449953,33890.109073437554,266624.5213458308,51470.44918327284,51178.06429369173,145218.64010703916
2015-03-27 21:00:00,17019.35710120359,33544.72590029397,267926.51289728226,52216.92228209232,51096.06568021521,137090.34212906953
2015-03-27 22:00:00,16641.019228183646,33250.35272969165,264709.1648858754,51702.53367389343,50915.404928551136,126083.53517001691
2015-03-27 23:00:00,16464.28088690139,33252.83112616026,264038.0598458019,50239.98102324151,50686.7924637607,112196.31274724868
2015-03-28 00:00:00,16487.359930334787,33424.82094371967,264836.7594850672,48226.33664046656,50221.748536278305,106037.52193912258
2015-03-28 01:00:00,16609.668719533816,34007.2874673197,262966.18559870403,46525.77215207093,51387.672960465155,107424.90156354298
2015-03-28 02:00:00,16952.426547516865,35052.15467911597,268296.77855520236,45133.28352145362,51516.63235987286,112947.33873136682
2015-03-28 03:00:00,16981.22012249493,36141.25711551358,274502.647872347,44705.63307145413,51421.779636974345,119222.99657961445
2015-03-28 04:00:00,16490.668443779672,39428.788726280014,279967.7789874297,43422.81981090023,50445.03703877496,124707.13729151516
2015-03-28 05:00:00,15851.603488046701,39931.37423643347,280127.38669503387,41916.61363607606,50965.727324069216,119630.55487447344
2015-03-28 06:00:00,16363.388031877997,39568.389526073,264850.0531676699,37636.270420476765,51785.666029091924,115094.07973153886
2015-03-28 07:00:00,17856.970487923893,37331.90850076006,258115.76904421655,40650.26627411801,57884.454550392824,114785.5064125909
2015-03-28 08:00:00,21094.23782824619,37863.16594070538,274400.9426652431,41787.076959341604,60981.72255880202,112694.10443030247
2015-03-28 09:00:00,21828.735332178254,36895.96469385748,266240.2977094033,44477.99391630507,60408.48629203201,108578.79902899591
2015-03-28 10:00:00,23431.227329657875,35832.699452014895,260382.19824792157,42866.7290669721,57210.964233074,109392.62085353635
2015-03-28 11:00:00,24888.414323594097,35241.48885707748,270159.186991167,41759.92765743665,55348.79890893412,109806.75634206257
2015-03-28 12:00:00,25514.52709404528,34814.3283868175,270831.09717371117,42242.132427300334,54997.836874374305,108831.6265943856
2015-03-28 13:00:00,25651.178566956973,34264.83200984838,254726.37011936086,38072.07603556199,53323.11315466171,109503.59007670025
2015-03-28 14:00:00,25731.68269776514,34643.237888415824,219920.08357477642,35717.01624310171,53333.59169476086,109177.63293716869
2015-03-28 15:00:00,24585.774694693515,35196.74306626365,212328.0098546226,33639.053451560525,51588.4194284647,106814.31662408318
2015-03-28 16:00:00,23703.1464704831,35822.79633362544,182700.64646241415,32493.883736374097,49744.43086824826,104833.24501797589
2015-03-28 17:00:00,22756.546493341815,36333.83402420278,215828.57953522212,32363.152314394203,49414.25223728538,108535.6388338947
2015-03-28 18:00:00,22161.459270456497,36774.47937177377,232228.19787172994,32390.19110816953,48906.90082489358,115907.61229591744
2015-03-28 19:00:00,20627.182357504375,36487.75824173631,218152.06797509786,31294.66686187553,49116.553905364504,119683.3987643587
2015-03-28 20:00:00,19513.638714679382,36043.38996455143,223426.4490585706,30040.8630402774,46496.399842661434,124254.28269669006
2015-03-28 21:00:00,19918.19678953125,35668.35931435127,220000.58363785196,29779.380103515992,44667.375569459145,128333.54863944117
2015-03-28 22:00:00,20411.806383569456,35275.45291488069,217990.72436885542,30003.010786589984,42991.98459930551,128342.6896436806
2015-03-28 23:00:00,21915.952607842388,34760.18170508402,214996.38742358753,29834.31073080309,41713.91645240446,126903.35388953559
2015-03-29 00:00:00,24276.56106864959,34350.00508771605,210510.4568301461,30193.22450415878,41300.32098938509,125328.87944526818
2015-03-29 01:00:00,26113.203088223883,34327.74729641441,213450.71144551563,31083.8163351533,42896.571919523114,123840.49711621024
2015-03-29 02:00:00,26247.81563433082,34273.18451315001,214863.1149551134,32716.62843257976,44271.580406249945,123647.07436141922
2015-03-29 03:00:00,26800.99100827968,34269.814778565065,212817.1347331288,33387.31443848673,45625.47937098235,124513.59648524769
2015-03-29 04:00:00,27175.058415446067,34365.760361936394,213353.14214133652,33716.35584731675,46351.98101288382,125708.44780133954
2015-03-29 05:00:00,27696.247571717875,34225.10196466638,216490.8088705569,33764.51677472636,46901.48329011755,128107.40977453812
2015-03-29 06:00:00,29290.39302210746,34791.44856045331,217676.4685803921,34545.27650772251,47951.6735431943,131039.21330299994
2015-03-29 07:00:00,29141.011726142686,35101.75311470917,233314.5931093009,35220.77220492037,50047.89428174193,134162.6920969111
2015-03-29 08:00:00,29057.17240841251,35280.81663253547,233172.67955316108,33294.799398096,48268.45951608367,132194.29805713648
2015-03-29 09:00:00,28247.53874217037,34994.084927625976,243291.35053596605,31802.617014233365,47242.69706809856,130822.93126560298
2015-03-29 10:00:00,27849.836080924015,34558.36011649889,260340.58100543683,31935.621166128512,47777.07506926754,127776.43621520612
2015-03-29 11:00:00,27164.150854827752,33985.700792684336,231291.85425018333,30144.485783368713,46353.33601481854,124914.91735565546
2015-03-29 12:00:00,24854.008769130156,33650.22037868331,228681.56329216287,29689.028531555792,46417.38382452028,123512.21035524533
2015-03-29 13:00:00,24235.441871250165,33034.64938973697,229452.51771540302,29148.413855521823,48181.11618585768,121301.24848948164
2015-03-29 14:00:00,24232.136134187775,32900.69660811535,245839.0403593198,28274.151211395038,45651.531001542426,125243.81238718955
2015-03-29 15:00:00,20625.83984039578,33124.704321044206,259481.89552482107,29117.30573956346,44920.933785149464,129597.97662866584
2015-03-29 16:00:00,18572.514274165598,33584.26079354691,261010.38103832406,30760.914979281253,46185.79486368646,134965.61404334457
2015-03-29 17:00:00,19499.794622410547,34480.57215153478,255546.6962739193,31566.83562803646,47341.918454711966,139705.33633283578
2015-03-29 18:00:00,20798.680864040885,35763.15944208455,250440.48028370703,33392.5584916325,51233.415937855694,149401.2874124165
2015-03-29 19:00:00,21246.746517804455,35300.583862791056,222265.3530301415,34144.62247227985,56347.70845075155,152517.66609464004
2015-03-29 20:00:00,21402.88352594814,35161.88853310922,226937.0701049517,35354.09771647762,56162.8799909426,156696.9586825146
2015-03-29 21:00:00,20999.30196851323,34887.198512589675,234051.50811887239,36462.66568425435,55744.84200670445,157702.8069816659
2015-03-29 22:00:00,22810.894938009038,34543.451326584836,242061.961440714,37212.39603912523,55909.80300408367,155737.61135724073
2015-03-29 23:00:00,26002.140491041348,34520.40459818821,249165.7587210684,37996.597415371056,56551.14672900936,155089.99375947134
2015-03-30 00:00:00,28567.12907916644,34512.28215467477,253362.0108089497,39537.56429895987,57847.48344449691,158421.65359478953
2015-03-30 01:00:00,27520.202899731277,34740.888799536966,265227.0729017675,41263.09030311907,59341.42905673154,159102.67173947117
2015-03-30 02:00:00,27526.347619725635,35142.40569165158,270461.62966845423,43993.780214238024,60167.84400669665,161603.48351321748
2015-03-30 03:00:00,26685.17220242151,35570.55013775195,279959.36970997136,46977.44796742755,61551.55737409375,166025.40011544828
2015-03-30 04:00:00,27636.96579986318,36783.52726259954,304569.8301654903,49716.771298339765,62720.157786794305,171722.76309069377
2015-03-30 05:00:00,28252.365994164247,37900.2639981328,325326.8559813984,51083.85950874181,64449.75867616437,187665.7189205669
2015-03-30 06:00:00,26335.012680532163,38294.97304106341,326720.93667937367,49423.6613425223,65265.87396221461,199143.48276094344
2015-03-30 07:00:00,25860.13505734049,37692.92548605441,302875.08571713534,45957.94585476857,65531.812433951556,184713.6167281195
2015-03-30 08:00:00,24549.537162147637,37032.71603069031,304534.23931513913,46646.87583815779,61215.488939300725,172149.7266758199
2015-03-30 09:00:00,22745.090956042623,36476.05040540995,314768.27058693714,51972.93311449708,60541.118238145835,158864.76900653887
2015-03-30 10:00:00,21119.918790959142,35820.9511490546,326999.9366709396,54280.59974562104,62324.73025979757,147588.94847266623
2015-03-30 11:00:00,20376.233857156367,35241.02178133384,327143.57245284406,50750.89763390404,64655.83227656551,143087.13865009806
2015-03-30 12:00:00,20137.4294691624,34338.50851266128,329110.4765541494,48292.46926406317,63087.35952096815,133126.47067144603
2015-03-30 13:00:00,20465.662835242107,33725.982694566716,318540.70513593755,48334.18775022165,59571.930186197686,126359.59912703607
2015-03-30 14:00:00,19300.469522329004,33634.20647658453,315198.7241971477,45524.06683350674,54712.07789184604,128808.75922105908
2015-03-30 15:00:00,19804.432117709577,34332.65506224832,304528.3087578292,38726.05932937768,54940.02178085077,137254.16721493227
2015-03-30 16:00:00,19579.969943013966,34610.54166771299,269745.7013133455,33035.54683329711,55792.37703783518,144311.44204352333
2015-03-30 17:00:00,19761.236481035943,35567.43894429078,277306.12801273377,43271.46312588218,66110.3786282062,152452.1081501094
2015-03-30 18:00:00,18543.342915530724,37094.855865910016,323189.1670594876,52605.51925421747,72236.68268206209,154178.37804160628
2015-03-30 19:00:00,18023.038581408826,36956.286393581344,317773.75975027535,49995.392040243794,71663.32398515182,149589.06505046246
2015-03-30 20:00:00,22600.928302009772,36747.22108017235,325218.87676338444,49223.48121981035,64957.73839973445,130215.71458221825
2015-03-30 21:00:00,25575.61897615908,36422.20619634429,323570.0436001357,48192.02830131711,60914.19846442609,110953.83672467632
2015-03-30 22:00:00,27207.025125076652,36358.18660186429,312008.4835460506,41698.208363560974,59260.08489723544,109701.2247878026
2015-03-30 23:00:00,28797.92274669226,36635.06100305683,304309.86069083435,34084.08632433069,60486.57058045025,111268.43097738153
2015-03-31 00:00:00,29591.42477149159,36979.24117410609,293373.4353523831,28039.55353909822,57743.13817462623,112420.2784240809
2015-03-31 01:00:00,28988.95411541128,37598.08875903549,269127.13884462375,26633.717263272796,51838.80567820131,116832.78278155604
2015-03-31 02:00:00,29055.242267491936,38386.24860026577,254340.55326106516,26190.30915868501,45444.13850009043,120968.75561936309
2015-03-31 03:00:00,26909.663165405495,39294.40462224947,248735.87189141466,26964.57509412396,41903.080984102686,125391.40723750599
2015-03-31 04:00:00,25947.46501406195,40540.698585856335,247396.62909237115,30037.14795989006,45186.50756715715,134386.30339740487
2015-03-31 05:00:00,27021.99224472997,41684.25384395719,244570.60375798523,31973.18107744424,48973.35910538825,145490.71227451888
2015-03-31 06:00:00,31097.28095101989,41594.2015467851,250008.2907635485,31418.170741463124,47759.840439465996,152594.91402777852
2015-03-31 07:00:00,31411.150995961696,39839.450049651874,264459.6173736948,34653.73114108968,55639.480540609664,154276.134403579
2015-03-31 08:00:00,30753.886632874906,38671.60908616686,271638.19464016677,37570.18237126712,57493.60898777675,150982.2192288833
2015-03-31 09:00:00,28176.16174871493,37485.682173859495,272167.9067111239,37915.54634689065,58866.95250168327,151959.64090198532
2015-03-31 10:00:00,26895.016915599997,36363.89622643423,279720.687864596,36331.5507539937,53046.16712059982,155005.96954431283
2015-03-31 11:00:00,26356.607774817046,35562.44650838538,261886.5338163718,40439.29206733598,54565.264538461015,148124.63408093475
2015-03-31 12:00:00,26753.54093796641,35015.90734219182,274488.3188094417,47263.042380808896,54540.07309535729,146652.95540142866
2015-03-31 13:00:00,27764.038396538825,34676.89768701262,270481.6020212346,42507.31346932716,55181.43539148853,149393.2142452944
2015-03-31 14:00:00,28091.5117493182,34594.49531429732,274730.8699053133,44422.93822050908,53272.20469096586,152090.9376981031
2015-03-31 15:00:00,26838.720273130395,34743.84142192926,270934.8829025508,42423.20029241815,51653.08454347237,146068.20893362886
2015-03-31 16:00:00,26059.33180591902,35080.197364183805,270962.8667371769,34918.78805826872,53834.47658289414,153730.01199901444
2015-03-31 17:00:00,25885.168319707496,36262.19592008816,270198.6212639296,39519.98989357598,59699.56382887307,160086.77724039453
2015-03-31 18:00:00,27827.260957980867,39281.43136742504,292525.5325138862,49847.631247227175,61889.38009842729,171091.0868830701
2015-03-31 19:00:00,27586.554526220076,38194.55129659067,276746.6267592022,50256.07384566522,63316.88708099371,176864.13803183427
2015-03-31 20:00:00,28090.690998058977,37930.24752174206,285003.12402656965,51693.214868479874,62902.62091296548,181623.32609057246
2015-03-31 21:00:00,28679.399684876964,37898.59577142068,284479.6811340645,52680.58025349089,63202.9310624665,177235.15976196397
2015-03-31 22:00:00,29138.515985858412,37788.4104907381,285883.64370960084,51328.01337964931,63375.69600394271,171981.755062578
2015-03-31 23:00:00,29198.75139325815,37788.425708128714,287100.30574500747,50646.83013272009,63530.66237378949,168893.1731500913
2015-04-01 00:00:00,26455.70407805736,37884.80630402408,284626.56876734976,48915.49430414527,63302.00701718528,171253.3469056142
2015-04-01 01:00:00,26050.8347579899,38039.22826125468,284544.05927357153,48461.98681783611,63140.828921876026,172551.39585003795
2015-04-01 02:00:00,26352.776971329655,38107.83846209163,290734.91243376065,49632.30504276874,63714.631208927065,173377.17572045283
2015-04-01 03:00:00,27070.61837661043,38695.91984136295,298890.8620301548,50563.20872453047,63939.02051858302,173384.37968313778
2015-04-01 04:00:00,27717.804352899064,39701.6872894736,311835.3630673163,52632.962322912936,64063.31187552958,176027.06262588213
2015-04-01 05:00:00,27339.27552357888,40555.18488963262,315226.414367785,54041.840846912644,65233.16256278534,180551.84396626442
2015-04-01 06:00:00,26513.129150426787,40486.15891606642,308270.2922778737,53726.2047885198,67406.04655470181,186878.01366208523
2015-04-01 07:00:00,23781.885235877675,38721.84280619293,327303.78938353737,48458.06134293166,67509.5220462652,183069.07040207888
2015-04-01 08:00:00,22756.287774361008,37705.52448899908,336669.0303161061,48777.048875840024,69237.12274153453,173399.68424617455
2015-04-01 09:00:00,21757.65300098027,36535.054573098874,348521.8236826354,47274.33878506637,67951.74006859277,162882.56541917328
2015-04-01 10:00:00,21396.39467394298,35227.23536807059,356260.5770532056,47219.967211807,66062.21386736585,155373.16111569098
2015-04-01 11:00:00,21745.187934558737,33754.304770443356,357468.0332360321,53706.48520389363,64837.92195301177,149857.53126892578
2015-04-01 12:00:00,22472.09872190193,33151.24828432765,353951.76853760943,50555.644602004235,63027.3410396662,147421.92168466203
2015-04-01 13:00:00,22373.126553628965,32005.248949602726,343470.32842174266,45162.253811546565,62154.78847414156,147087.48601938033
2015-04-01 14:00:00,21540.113257219233,32647.614950331114,337609.25476014544,48522.671577435336,60087.91234307707,148901.83463913458
2015-04-01 15:00:00,22088.6155513622,32959.13254630586,311752.72100207116,41198.266701201195,61746.060162251066,152229.27827897677
2015-04-01 16:00:00,17806.088587302533,33549.450040228534,275409.5054263049,39441.738981592614,60110.608378721074,150522.6904806057
2015-04-01 17:00:00,14532.431730728324,33394.72556808626,288162.23157782387,44977.124097599444,61170.53872517247,152737.23648118362
2015-04-01 18:00:00,14562.763805215007,32248.42860054234,303712.7864393412,52496.421230229884,71171.89762999112,156355.80540307605
2015-04-01 19:00:00,13361.223480705718,32662.539992917955,296002.1401814276,51422.873739341616,67773.07541021986,158046.65819503492
2015-04-01 20:00:00,12558.648332614977,32815.73980153298,293186.10911885963,52151.615674252505,65478.22397762103,157981.755763346
2015-04-01 21:00:00,12880.40481963473,32552.664997917316,286122.6825334499,50864.73438046167,63700.01506505319,155665.49224147384
2015-04-01 22:00:00,13175.566657396597,32417.903635986906,279181.57037685334,46648.830068419964,62507.236225831264,151332.67649631883
2015-04-01 23:00:00,13315.482062543551,32278.575513148382,276007.1693351244,45586.74837336063,62459.184750479435,147659.28082683156
2015-04-02 00:00:00,13333.055254363131,32382.799525717313,273223.0689137332,45010.19495968486,61718.52927453032,143931.81633152073
2015-04-02 01:00:00,13528.67586142907,32822.26796446651,270281.89233714546,45351.53995260564,63343.817463994135,139274.26472243993
2015-04-02 02:00:00,13580.63210039822,33265.17548961444,285072.23646234465,47845.35717148671,66213.1776232116,138016.35427474516
2015-04-02 03:00:00,14125.782687053194,33753.722186941515,301339.7491067394,49250.85159017986,67793.42799379704,136163.83615067063
2015-04-02 04:00:00,14376.632584737912,34316.03591014976,316553.456178898,51743.716244448,69329.29779882765,133970.04339513803
2015-04-02 05:00:00,14266.724117292431,34740.26723712083,323381.1331071869,53620.515884823224,70789.25081519294,131815.16008488703
2015-04-02 06:00:00,15843.87661306292,34598.90308139532,317383.74331814185,55207.72984107478,72756.50834830372,141653.3664199952
2015-04-02 07:00:00,16576.80844864141,32625.914316088623,300174.224247844,53804.30952803647,68472.48968548517,142159.2320672215
2015-04-02 08:00:00,16416.29003297982,31447.42803868677,291418.4628611378,51180.4597772887,71485.30325922888,137639.21575309543
2015-04-02 09:00:00,16124.474837987618,30055.039908252063,313925.7507063238,50444.00525681506,76764.85437873314,130385.25933951304
2015-04-02 10:00:00,15631.159248085443,30204.448082973304,322600.0634815604,49737.4240699806,80470.28100205016,124309.99498484227
2015-04-02 11:00:00,20998.27823473895,29324.254232513827,332667.3287139145,55873.32561340442,77691.53611779504,120049.05249487351
2015-04-02 12:00:00,24606.403600384252,27135.861905403024,338379.5001719789,58138.25994478719,70898.08821869125,116572.93995253922
2015-04-02 13:00:00,24067.710479379435,26785.944776235072,350076.97891831596,60740.66967690012,67969.7829917991,112652.96671237776
2015-04-02 14:00:00,26625.556926550576,26843.50854021804,322513.8641305547,58017.58168201501,63435.91607182228,110209.23256164134
2015-04-02 15:00:00,12191.868934500277,26951.319731146665,280423.676952601,49939.437515115234,58942.26060020064,116834.51985743325
2015-04-02 16:00:00,13512.574019942347,27630.027718241916,260239.92529371066,33701.94917151875,54255.11743414072,126117.30206143986
2015-04-02 17:00:00,14215.319305495388,28918.138797910382,246573.24519980655,41215.852901699196,48951.81678968914,133733.15709088964
2015-04-02 18:00:00,15265.445605853945,30938.900803311262,251491.7669774331,46375.81545262693,44074.85077106331,140129.9459153542
2015-04-02 19:00:00,15591.128147176129,31314.81387153045,243229.5018628723,47777.07834783054,43979.19430904388,142274.91780776196
2015-04-02 20:00:00,16526.32390104347,31252.016354588886,244639.59622140328,49799.78913413893,43260.41813842724,133572.12791275515
2015-04-02 21:00:00,16700.15583214691,31322.090907380996,243436.06295289777,50700.76776548213,42015.31043204837,122688.19333166558
2015-04-02 22:00:00,16725.2807190439,31551.950879414315,242204.0755355686,49613.937861943356,40779.852928457134,113139.95451418414
2015-04-02 23:00:00,16844.320251442885,31732.445326705023,243432.33984366016,48989.32409612325,40522.48222860901,105210.53380493929
2015-04-03 00:00:00,16897.591168327854,31889.673621919555,247453.04966362775,47882.44451090852,40182.48610603685,104388.4549870793
2015-04-03 01:00:00,16825.51563590034,32602.34307746058,242450.24466101849,46566.48763515595,39909.52592227681,103418.27993784708
2015-04-03 02:00:00,16962.56871034382,32921.723893097296,245231.31003259038,46013.96165960729,41211.99684241313,101679.82460848459
2015-04-03 03:00:00,17073.795339071243,33362.38543598092,249077.50899832777,46807.001240673184,42586.52625747786,100718.30490260923
2015-04-03 04:00:00,17282.51246563287,33975.18277452147,250776.89196862304,47672.31084533033,44533.90543129486,103340.73379511718
2015-04-03 05:00:00,17694.007567509703,34521.79096185385,249854.44603398838,47452.699600188316,46332.14031543168,107651.96224234585
2015-04-03 06:00:00,16569.583013640167,34245.96403485406,261792.965364966,43584.881428932786,45626.10430208739,113134.81435656181
2015-04-03 07:00:00,15903.18179682281,31935.632341272947,264277.1264923318,40241.730375702406,40038.0558379807,117042.1671804359
2015-04-03 08:00:00,16267.094826496614,30742.25064939652,266473.89258498553,37662.64581248884,37527.49881821795,117143.30823223476
2015-04-03 09:00:00,15756.126707569492,29527.64464963593,258192.6537443902,37918.53674465911,38282.23390587387,114515.79212610287
2015-04-03 10:00:00,14929.9234807112,28408.20850851292,247589.33155790612,39002.34253187186,38695.673668035146,110310.18511647472
2015-04-03 11:00:00,14154.119351161451,27588.572117683903,238180.94018465056,37892.803978974334,38388.98942946211,109323.31614532242
2015-04-03 12:00:00,13402.628310959888,27056.651970328287,232348.91936788143,35528.92400996987,34665.97241986158,106763.1204040903
2015-04-03 13:00:00,13192.624302225788,26441.23441478922,225553.24521159698,36350.0744291157,35144.346011476264,105766.002056639
2015-04-03 14:00:00,13588.739764525875,26503.626917355326,205252.92542633333,34676.05677415247,33167.072035567966,109183.31390014174
2015-04-03 15:00:00,14080.267557400937,26792.010178587556,179610.82594423395,36028.302906252706,33536.66280200693,107580.9385606746
2015-04-03 16:00:00,12972.381406855417,27624.42021143694,190555.289306055,39490.34784699771,37195.8881307009,107929.85605033647
2015-04-03 17:00:00,14091.917174156853,29413.780726952624,228360.8952528532,41709.64740891157,39429.742327161504,108306.04306051752
2015-04-03 18:00:00,15454.849816242866,31996.617924809405,260111.4193575843,43957.706674912595,42716.39789948391,110214.3011076528
2015-04-03 19:00:00,15592.795316878477,32501.998521567133,256893.2229159995,44358.91592594233,42082.469844188265,113489.87249913135
2015-04-03 20:00:00,15562.333257999859,32692.06813720484,259559.67384348647,44995.30488116196,42032.81357870101,112466.43858032904
2015-04-03 21:00:00,15753.524504112029,32670.795216832037,261486.22904041916,44998.84922507057,42989.922253507575,111066.70724539572
2015-04-03 22:00:00,15756.557027573577,32634.81997842486,261624.43230203327,44165.48110971457,40733.50959501547,107363.69549600317
2015-04-03 23:00:00,15729.31242790011,32760.561597949218,261923.61164249503,43501.18181028799,39200.89961861602,106540.28394255399
2015-04-04 00:00:00,15451.442504138566,33045.64199956372,259661.72478056405,42165.91468591476,38857.65969433719,105846.3946714506
2015-04-04 01:00:00,15545.802079740002,33924.88621402395,259794.77725514356,41013.190622749025,38673.73978132081,104945.41467129778
2015-04-04 02:00:00,15695.11271781535,34439.26459953803,261448.6222400694,41567.21034064154,39449.55402522936,104632.53424795083
2015-04-04 03:00:00,15761.081569640584,34969.00008331732,263282.10641730897,42229.28163856742,40600.23496082569,104436.39721927186
2015-04-04 04:00:00,15904.800885455697,35410.01663556744,264514.38075415534,42693.076012690726,42132.49206544638,105335.69045528768
2015-04-04 05:00:00,16247.000796109704,35674.049681955075,265079.252205529,42645.031016881825,43647.780021433784,106873.58781528888
2015-04-04 06:00:00,16112.885456107728,35053.202479319465,249752.71716739642,42318.19973384473,43981.674778024455,110879.39161376488
2015-04-04 07:00:00,15985.152051694082,33000.27649331263,235247.5560474986,38690.33704476192,45096.94953899639,113433.35827005742
2015-04-04 08:00:00,17964.284081699767,31586.917893539605,252036.90390246222,41931.7711596453,47156.05021596364,119037.58294460921
2015-04-04 09:00:00,15547.893032542159,29979.133383250308,266881.78299760114,45851.538236270164,49097.637880275746,117517.27367169349
2015-04-04 10:00:00,14967.11318083187,28556.75118439693,261845.883838476,51863.26843212986,52393.830470064655,116646.00202343184
2015-04-04 11:00:00,13921.553405659502,27661.856012654902,269035.5603049075,53404.12793741174,55370.39882512062,116524.44904404183
2015-04-04 12:00:00,13958.993433214608,27009.343776702633,263813.0090957784,51672.73198256781,56660.054007609804,112399.89006570147
2015-04-04 13:00:00,14109.682418970797,26531.92821751927,258103.56961159047,51652.2235563798,58657.83869506291,108142.98730684051
2015-04-04 14:00:00,14158.420103220895,26397.75713902645,241962.16320337186,50956.73024575379,56221.604787449956,107178.68231301352
2015-04-04 15:00:00,14108.292537072546,26799.686170336445,216243.3441710837,49303.53901702414,52185.86708255439,104138.41340446536
2015-04-04 16:00:00,13643.710811731344,27615.884176073338,203285.87423390624,39183.7546950652,43808.60383031228,118255.809525912
2015-04-04 17:00:00,15901.662655860091,29545.18097615498,237337.11942531564,38891.467294245245,47597.82082163643,137078.7918273174
2015-04-04 18:00:00,17174.043232468975,32484.957153974046,268532.72140358435,43472.15999793995,50834.31364814387,149247.8222581372
2015-04-04 19:00:00,17095.03085613852,33173.10396321971,269116.5931847452,45320.05833475894,50971.23070942375,159849.94533350674
2015-04-04 20:00:00,16618.203988669702,33009.75381759145,273167.71191947156,46939.5046619631,50146.61528381316,158359.2715852549
2015-04-04 21:00:00,14696.026524912068,32986.93027083146,273822.70399741974,48830.427067984296,49692.34790405095,154409.46581535676
2015-04-04 22:00:00,14580.993921954507,32687.646399663718,273618.0161122469,49366.51726672878,49370.37728195899,150612.92989614507
2015-04-04 23:00:00,14698.656413975295,32549.333897449054,276006.812290728,49513.639229760476,49252.77232220887,149439.0517838103
2015-04-05 00:00:00,14652.845516327565,32486.060295274892,279059.2904361744,49356.93586584955,49543.869889964815,151749.46244520968
2015-04-05 01:00:00,14689.077454543312,32571.28144530285,280615.3935333211,49728.166302675556,50240.66115397027,153189.16439623846
2015-04-05 02:00:00,15042.058253820993,32636.69966982337,284691.7051442493,50820.0998543336,51153.887087722534,149272.9253837858
2015-04-05 03:00:00,15495.812751052717,32741.648659059316,288242.18971989996,51857.59965851174,51703.155567528345,145707.7674650218
2015-04-05 04:00:00,15925.17385088401,32893.7588554809,288462.8385434785,52659.89948395682,52283.29859973793,144383.15559607506
2015-04-05 05:00:00,16356.011013254309,33004.7763480948,286734.6603376819,53171.17335457183,52823.8472214052,144718.05687247787
2015-04-05 06:00:00,19886.605531195484,32615.047891816354,262414.9344299791,44596.928815317515,44180.50716874894,144411.62586477035
2015-04-05 07:00:00,18243.15962896077,31657.767537660424,268220.9199727595,42837.824274570026,41434.870390127195,139649.15740245598
2015-04-05 08:00:00,17862.90515082632,30632.72127207049,275091.49595439737,47121.3094589423,44645.76158332505,130965.97684778347
2015-04-05 09:00:00,16009.867941874469,29434.131670215807,280931.936659491,52589.13160743867,45763.5527422759,115424.08695095939
2015-04-05 10:00:00,16781.538074279706,28208.555261059253,250166.72317535398,51669.631963975204,45391.615701500334,114085.27016698284
2015-04-05 11:00:00,21927.326567737327,27505.982876233385,248963.18760328082,45179.67218995567,43713.54616204289,110407.31497381946
