,DK,NO,DE,BE,NL,GB
2015-02-09 22:00:00,9460.591973220195,25871.604070567468,236978.32730115624,48594.042373509044,57885.24968489263,163929.61935390328
2015-02-09 23:00:00,8495.002472665468,23415.507066410606,233384.42262663902,47085.84687847499,57033.62265650819,156222.32962291013
2015-02-10 00:00:00,8664.709474848325,24268.271136294836,232307.41517428786,47618.75182275646,55070.59575414454,156658.27690206864
2015-02-10 01:00:00,8351.734064395923,23709.342570370416,224618.38153568422,47356.87560759191,46833.76845186717,161455.75643064393
2015-02-10 02:00:00,8175.700949860706,24163.10263082468,225640.424016167,47195.02779426468,48284.09165504918,161421.76421937402
2015-02-10 03:00:00,8215.127571273075,24395.621377139953,227577.34774152053,47067.67709811362,50773.936337703664,160262.45523696326
2015-02-10 04:00:00,8437.136626289514,25391.09586259556,232893.19226918748,47240.847757589436,54464.204525709036,159529.5453307444
2015-02-10 05:00:00,9098.441411809068,28031.51058794324,249510.99223646318,49409.211550711,54261.11617395881,160425.4936986994
2015-02-10 06:00:00,11453.752161591674,31520.194220042107,267608.2040460741,49087.827546232846,63485.93721936939,164090.62425595458
2015-02-10 07:00:00,12178.23999170047,30681.164340892712,273329.74604380876,50780.73311962817,68483.64104306689,179621.77191501067
2015-02-10 08:00:00,11060.897979158639,28638.140283108227,270048.0828523306,53965.26835731434,67348.73444732898,183450.4375895449
2015-02-10 09:00:00,9619.44720079087,27713.781739150385,269821.8376985251,52457.06871071859,55979.27691604328,178722.194582584
2015-02-10 10:00:00,8076.973667249667,27081.17659148154,267994.46669376874,51627.05634087868,54099.46533071453,174201.88559657705
2015-02-10 11:00:00,8078.99321973505,26963.68369562937,263935.97083197325,50294.320370155634,51558.98766383782,170688.81099277918
2015-02-10 12:00:00,8480.142220828744,27070.095002418293,263266.2910494211,49998.06164085906,51966.70816211546,168335.77596653337
2015-02-10 13:00:00,7727.046782877833,26735.013603311378,255324.77546611382,49428.538166868384,51198.32688931053,167930.1250565391
2015-02-10 14:00:00,8201.196237422271,26792.94838209154,260623.71902717568,50028.859701583846,56842.94266507519,167230.45513503524
2015-02-10 15:00:00,9870.051379820023,28218.371669724234,268797.6418088636,50838.60786045093,61404.24514355874,166459.3123551492
2015-02-10 16:00:00,12397.659115914092,30253.390766911452,290375.6097783957,53309.86898052161,69463.07625071473,169039.94942156447
2015-02-10 17:00:00,14356.51475636449,30775.552122218218,300035.38905662287,53989.125242595444,70418.46539551331,182040.7379582612
2015-02-10 18:00:00,15387.72969658141,30988.936553808235,300858.0476744306,52638.835592283955,70872.60191612809,182898.57767713687
2015-02-10 19:00:00,16524.998711159802,30768.10311926594,295044.1098318296,49144.211867802005,71055.08539563899,180143.12686790928
2015-02-10 20:00:00,17616.05694179813,30197.873381147667,293431.1307847485,47865.05238013554,71564.99205192913,173583.15125200184
2015-02-10 21:00:00,16592.786305991485,29392.556045452624,290694.8969832077,47636.31640201663,72202.91644530055,165547.18875940103
2015-02-10 22:00:00,16110.58273351677,28484.516701705797,282820.565674044,46291.85397225091,72157.75086678438,158641.41169970468
2015-02-10 23:00:00,16096.451589769826,28143.227016971887,288354.8717447978,46405.25025240709,71463.97480351798,158987.55255222548
2015-02-11 00:00:00,15451.904032349847,27648.081893004095,283330.2846896674,45327.09936106386,63397.845987655324,156713.78550815824
2015-02-11 01:00:00,16212.400087784174,28173.666161415706,281478.6837260838,45095.08721669941,60223.74981656241,156457.05953980362
2015-02-11 02:00:00,16363.94376852313,28803.56809389118,286277.9027884767,45563.47305408578,65191.09621396048,156778.07194894613
2015-02-11 03:00:00,16744.29196251034,29929.429630175633,295011.99134574225,46249.5305529943,73986.82788387222,156501.68000318468
2015-02-11 04:00:00,16514.499321025352,30904.768379376008,300943.2332279657,47480.221750299206,75209.49081224762,151889.06830791794
2015-02-11 05:00:00,19364.694358006425,32668.023544473326,311004.32411561004,49351.43503340126,75672.61723935076,154558.3337277919
2015-02-11 06:00:00,20919.716634370223,34847.08874027577,323314.80358386977,51452.85654888282,75327.26724304068,160658.2266335954
2015-02-11 07:00:00,21139.20871807701,34216.44350728447,322931.95650353836,53113.309609196396,75147.90162168969,172065.1112105003
2015-02-11 08:00:00,21324.476544525744,33111.175489537854,317393.26790092705,52397.06792577134,75976.20794481342,174713.36996534822
2015-02-11 09:00:00,20427.336342218237,32397.885632876634,318120.8118237119,53089.40070036407,56286.974394662124,179140.4544483277
2015-02-11 10:00:00,20208.33177032156,31960.093253981664,309111.0140910024,51658.38141973768,55918.59600520932,177117.59613492992
2015-02-11 11:00:00,19739.60797380037,31721.303251457888,296167.90472242597,46725.64985826914,55551.17577668355,175585.76738803566
2015-02-11 12:00:00,19541.43943645757,31709.933836709566,287849.20116763597,44124.432439803524,54712.965540747726,171792.59479393627
2015-02-11 13:00:00,19065.556839165387,31492.721539980772,288770.1944363375,44175.443075127434,54136.821357552326,171196.66602119568
2015-02-11 14:00:00,19984.327504384855,31493.048762651466,302449.3725468435,46871.99283877516,53278.70740218531,171004.6755396213
2015-02-11 15:00:00,21479.475811719705,31685.685190559172,308328.9081910339,50161.93227630852,71530.65188219592,170333.0606209186
2015-02-11 16:00:00,22174.27153656686,32084.842039171082,322276.04376194224,51390.763504275455,72345.73586103282,173271.6574594646
2015-02-11 17:00:00,22084.208479176683,31947.77804331295,324912.6221392203,53255.77541844011,74027.75709674071,181064.16555049695
2015-02-11 18:00:00,21921.65690071197,31591.496563916542,326364.7869936464,53179.97488470166,74181.11186264352,181271.47764042343
2015-02-11 19:00:00,20991.55962972907,31165.22885254679,318526.36593601224,51879.8679380757,75765.72791049437,177788.43122042395
2015-02-11 20:00:00,20477.496529372,30557.1595444468,319611.1799945376,50785.04642626151,77285.91194369501,173938.8087558535
2015-02-11 21:00:00,20193.185894605675,29807.181930905106,319082.6276146569,50150.164032256784,78059.17256272523,167021.02033085396
2015-02-11 22:00:00,18674.244919179604,28927.5576909913,313519.93890287494,49878.861914481415,77977.136096057,159054.58011178355
2015-02-11 23:00:00,17522.0145706246,28253.953685315984,311713.4328936718,48310.96410740989,77620.83146582897,152088.11266691177
2015-02-12 00:00:00,19886.71284316978,27944.771426700485,313089.91412905284,47689.89452480915,76787.01507110345,156366.285419713
2015-02-12 01:00:00,19227.574826548313,28418.47209844813,316375.16338774376,46198.98440273959,76828.9667542742,154927.76214869338
2015-02-12 02:00:00,19724.240995064636,29267.1700209404,320297.8473900904,46361.861332217835,77575.30142498769,154475.51235858232
2015-02-12 03:00:00,20072.349946484093,29963.63430210423,324908.5065486431,46506.26873773047,77386.39421719023,154413.42217800263
2015-02-12 04:00:00,20559.114607609088,31342.816412384374,336647.8283877929,46995.94053519261,77196.10093109404,151277.31090009576
2015-02-12 05:00:00,20418.4434750201,33309.40375928833,353334.8042028521,50179.02161532904,77702.43956032864,151953.26188616912
2015-02-12 06:00:00,21551.775243564985,35216.377325620524,366763.31764528283,54030.77190806607,76747.15796627745,163073.60056163912
2015-02-12 07:00:00,21714.313276055847,35363.138413506895,354270.7849977431,53307.84201428192,75545.64259220943,174631.98342795687
2015-02-12 08:00:00,22787.364449660578,34684.13777001627,346979.4051158224,54435.620523950245,75282.77404096062,177748.21075951756
2015-02-12 09:00:00,22687.245096772458,33453.98292803346,339408.194465984,54309.40969364463,69714.13633554301,175908.26422497805
2015-02-12 10:00:00,22855.467716406434,32164.606756561672,312812.5863020848,48850.61199685071,60425.89826273173,174534.1983414317
2015-02-12 11:00:00,23065.23889834496,31847.151442240218,301080.0540406709,42973.398016027335,58618.968453803944,173949.0276471333
2015-02-12 12:00:00,24346.807138973007,32374.19220256133,293502.9121393461,41595.43076511449,58702.063074941594,173236.35499973412
2015-02-12 13:00:00,23559.460100068027,32173.530614985088,294427.56469005346,41617.18187816048,57197.262985694906,172368.72800685812
2015-02-12 14:00:00,23626.145291668632,32156.752299284166,305935.69603216584,44754.483963784194,56359.30474594761,173992.56317036413
2015-02-12 15:00:00,23533.31907309631,32537.715052168627,321174.89713248936,48706.33371122822,71829.83473707992,175912.96478057277
2015-02-12 16:00:00,24845.254385915534,33273.82696656772,334693.51421634434,49834.14483276618,74117.34055058865,167188.006958486
2015-02-12 17:00:00,24634.83759225493,33563.41882998497,350282.8058734903,52909.73636810368,75391.92069277848,172936.07361144686
2015-02-12 18:00:00,23295.592546153835,33531.94217180037,349953.9861389554,53048.83910222917,75937.30995897707,172109.3182321336
2015-02-12 19:00:00,22009.524013466827,32829.8132624981,343714.4434972353,50716.372757317324,75352.70570558141,163490.6767556728
2015-02-12 20:00:00,21466.512102288496,32449.044000716476,339127.6502629448,50740.40111964174,75747.8777899388,158719.15100593385
2015-02-12 21:00:00,21980.17523535625,31728.506893293063,335733.7246111449,52994.09621075515,77159.8569565699,141133.45082746935
2015-02-12 22:00:00,20925.69963185657,30780.475447481647,331577.74471952225,52155.61893022438,76543.64653905074,124242.35190099607
2015-02-12 23:00:00,19782.984676174987,32992.669263384756,324559.77287493704,51461.45368433002,60283.104591467505,121242.86308555113
2015-02-13 00:00:00,19580.336637879525,32650.375740218275,326749.15175292856,51342.64897118533,58184.1150477861,124971.54754278446
2015-02-13 01:00:00,18431.948591629152,32609.82052399815,320527.607803424,50080.311199207485,60448.46803194136,130288.06197355011
2015-02-13 02:00:00,18198.43998377684,32583.288803343166,322391.6950970708,45781.57302910421,62598.43625954752,134003.84958966932
2015-02-13 03:00:00,16809.892320771578,32697.033780583624,326772.04756245605,45753.19933620711,63640.68267116789,134774.671779691
2015-02-13 04:00:00,16723.614367317852,33229.42634441599,330531.62298015004,45289.26813118893,65542.14998388113,135089.1182273368
2015-02-13 05:00:00,17532.5021624327,34607.14446453492,359234.6569766242,46394.06820087805,67139.72835393438,134679.3355924302
2015-02-13 06:00:00,21520.34168349905,36244.26532365188,376218.13206263824,47657.45621854275,67829.98155103104,129747.62241408983
2015-02-13 07:00:00,19731.69505841249,36647.45936097458,357590.9375969808,46469.46216506051,67751.84063159688,130705.70151894464
2015-02-13 08:00:00,19134.15511610815,36749.984328207065,323466.46300503076,39101.77897527538,60567.35785305943,130197.42222845957
2015-02-13 09:00:00,19237.06706694605,36632.29402002162,306632.9625572966,36237.59594571855,51311.517640394435,135751.6679242207
2015-02-13 10:00:00,21466.709624040715,37528.13685883868,274600.14246598113,36716.20981791258,47290.528905707746,151259.70858290928
2015-02-13 11:00:00,21208.87239430817,37481.131672466436,256685.09900041364,36534.18458242208,45862.65652431594,150924.63297816293
2015-02-13 12:00:00,20353.529971274096,37250.05264542489,240829.4912541356,34805.58179108293,42407.37834120928,142541.69224211373
2015-02-13 13:00:00,18418.605328113797,36986.19010273664,251631.48123892388,33313.71834678052,42332.49505058208,143016.18310834124
2015-02-13 14:00:00,19241.334875206005,37034.19541907254,257140.94901443025,31150.40337659589,40382.49136685854,135968.68962762595
2015-02-13 15:00:00,19813.11747314158,35055.43567073629,267483.1465906871,28157.328367462345,39421.92701589847,112490.98142446364
2015-02-13 16:00:00,20596.677261406367,33188.956182754264,289745.1716964425,33630.749236198084,50020.11600306302,120881.17659005357
2015-02-13 17:00:00,20119.674230984987,33150.58291019582,308347.4158131043,39257.41073771498,56750.16274846956,136194.19501469412
2015-02-13 18:00:00,19571.667897385978,32980.878643004566,305821.356927213,40186.906634077175,60528.07177662684,144038.86643059773
2015-02-13 19:00:00,18551.221767380073,32417.688521112515,299370.3970120923,38491.50162092356,58522.85827203392,141729.04198199458
2015-02-13 20:00:00,18097.05747679287,31801.273731869103,296020.4692389345,36911.12740437625,54857.60823963029,139014.561162716
2015-02-13 21:00:00,17491.121782346767,31262.815212910464,296001.25711688795,37530.42774204888,55919.288278077496,135726.6033415612
2015-02-13 22:00:00,16983.234419989836,30721.55407387795,292172.3288262823,37797.09612933135,55624.96425384871,131964.34228970675
2015-02-13 23:00:00,16704.818560823776,30080.23182746423,286889.46021381527,36527.87419381572,52957.131974284326,127376.48395537322
2015-02-14 00:00:00,15873.34978263414,29881.370377083822,284282.1947561831,35282.837387996886,53573.721999882706,123425.59845732122
2015-02-14 01:00:00,15047.061445429732,30255.432406511696,279523.42261293594,34217.41772180269,52764.478203078266,121655.74845062107
2015-02-14 02:00:00,14316.96202803701,30509.961104805836,277324.1554943369,34592.0150637787,53897.22042234448,121258.26974496969
2015-02-14 03:00:00,14195.928018536393,31124.58696791307,278207.4332764112,35307.829579723024,58738.328823706106,122854.5606728895
2015-02-14 04:00:00,14254.548540929125,31747.644269339908,278082.3614663508,34248.93259439459,59814.8415304936,123251.71763266825
2015-02-14 05:00:00,15003.872081707024,32391.24757999241,280920.60642417683,34391.9017565117,60621.09352154226,124726.31017122678
2015-02-14 06:00:00,15863.187223617668,33191.88318757107,286414.8941636785,35245.89366284807,60974.00597442921,131303.5543024228
2015-02-14 07:00:00,17797.452793411365,35117.533858220864,289682.58365350176,34778.39075039601,60338.18766535413,137760.13144924486
2015-02-14 08:00:00,18586.66474951992,35551.449593224635,282805.510817782,34742.23186685356,59748.15559693893,141835.4483745323
2015-02-14 09:00:00,18677.82577607975,34264.864314451865,272637.0901210104,33512.20231144945,56232.01430490513,142280.16347360576
2015-02-14 10:00:00,18232.31830747959,33276.21666815775,258764.74787028274,31748.94543526334,48386.67327308898,139031.5678638024
2015-02-14 11:00:00,17484.14106778399,32469.25564003551,244606.49122879692,31453.277891856495,44559.01413512645,137262.3402754811
2015-02-14 12:00:00,17333.89142006931,31831.604137647566,230883.13016005844,31760.302420334905,45686.652860722854,132896.82312619712
2015-02-14 13:00:00,16069.439361333665,31466.05486155212,217836.94734390135,31334.429188927876,45380.36246297547,133229.14537079635
2015-02-14 14:00:00,15289.079121838486,31806.37870898464,214139.7471489509,30796.65727227575,47566.81145265328,128990.18575966575
2015-02-14 15:00:00,15708.157568713237,33176.423070109144,227883.0048709443,32489.336543775134,48314.672222821784,129845.75609323426
2015-02-14 16:00:00,16320.441403712597,35315.9857003807,247388.1744775165,35242.1802738776,50567.45527269568,134976.6978551008
2015-02-14 17:00:00,16660.370399691215,35920.09327821365,262279.7797415996,38583.4850481918,53651.286227635785,148421.867192143
2015-02-14 18:00:00,15956.373808996796,35712.13971665668,264229.11298786226,37763.71020511679,55848.28784206078,153231.1792042478
2015-02-14 19:00:00,14430.545317761018,35429.742514218975,251773.539385334,36430.827073782035,54794.64114689338,148716.47483152582
2015-02-14 20:00:00,14779.093890350485,34102.61300449774,245449.86928007347,35907.7691465783,55236.73748900757,143067.7861205018
2015-02-14 21:00:00,14425.910465005665,32371.898108194386,241345.15302074188,36606.32179149072,45882.141712600795,135444.43191702157
2015-02-14 22:00:00,13923.311261671555,30835.227636346743,231218.43356204286,37065.77116290752,40959.27439468602,130007.12830253804
2015-02-14 23:00:00,13337.728238307092,29705.680175525224,218198.9319489518,35777.97586912822,39986.97699395041,125026.0361401484
2015-02-15 00:00:00,12425.369165227949,28500.304933890784,216054.72223800884,35628.81507086847,41250.57329656476,123466.51799246552
2015-02-15 01:00:00,11046.94465102395,26197.51629433753,222482.9891894409,35780.918971893334,39171.08513359119,119457.81696018176
2015-02-15 02:00:00,10552.49194354568,26084.291864836476,223896.29921717578,36119.24590969868,39522.2515438619,114240.28221730386
2015-02-15 03:00:00,11241.559325057378,26589.79811436403,225258.76876091954,36520.84551741832,41876.66518146019,110450.20963949942
2015-02-15 04:00:00,12613.007493097772,27116.385375491052,225127.0484447324,37190.09623150163,43883.614861911665,106513.5196929481
2015-02-15 05:00:00,13695.072057280784,27903.473137638568,226801.9940785092,38122.66605653742,46093.82558099725,105298.11274845498
2015-02-15 06:00:00,12578.352200154925,29514.69102377932,228940.28245909594,38738.06460070101,45721.65009839898,111431.22860897647
2015-02-15 07:00:00,13865.549079788238,29820.647188523883,233865.58617336757,39318.50120805509,47327.85262996175,114186.34273963732
2015-02-15 08:00:00,16512.240932623557,30163.627663398023,220062.3094769364,37383.43587449724,48023.24891509245,116815.93229161328
2015-02-15 09:00:00,18461.76953170239,29222.558480261872,211280.76844172642,34005.18737613509,48577.15802318278,115906.53478130868
2015-02-15 10:00:00,18977.472188452328,27764.290792596603,202254.0500113389,30717.424611503113,47825.00697699105,113014.47089385896
2015-02-15 11:00:00,19104.406062774142,26773.253494748304,193160.07679641873,27240.698678333836,46015.23127252828,110896.31561292335
2015-02-15 12:00:00,19879.158175047516,27226.22199984183,180755.51847401954,25486.641841595196,41358.39775087724,114205.53964610996
2015-02-15 13:00:00,19051.772260916263,26357.052381757127,172759.29288501796,24188.70016990921,40107.94217631051,110166.13459910658
2015-02-15 14:00:00,13996.538615795802,26333.243324774514,167220.8285853197,25126.00627192872,38429.086961218265,110498.82011403028
2015-02-15 15:00:00,12646.875943280429,26925.5043762482,173935.2378608003,26738.262594224536,39812.73681876952,115191.48292145581
2015-02-15 16:00:00,13192.46146252496,28340.329623293143,192532.92398491228,32056.569597751484,46372.09075437711,123551.44962557718
2015-02-15 17:00:00,13711.439853164698,28693.42900139586,221294.30083491132,39247.24384050062,52135.06010214231,135317.7984510177
2015-02-15 18:00:00,13456.017629186163,28769.593325464302,219519.5957848384,41131.45734576441,55025.4192249374,140754.40670299836
2015-02-15 19:00:00,13871.083519349591,28709.77752085189,207221.81422381927,41707.53412706686,55991.650923214635,131352.80160713434
2015-02-15 20:00:00,13819.884855103704,28483.293740580237,205946.15390636143,42330.14933425196,53509.20626487824,123036.77371848459
2015-02-15 21:00:00,13041.042272385996,28032.588239215176,210558.31632871763,43386.066493433034,53388.80112641371,116315.34165440271
2015-02-15 22:00:00,12224.851565066117,26546.469920341435,210868.63078027958,44221.365056617615,50937.65923398158,109575.04633175475
2015-02-15 23:00:00,11545.759180727786,25598.80098694223,211796.0376717748,44049.62014710664,50805.821428698946,104399.14390043537
2015-02-16 00:00:00,11738.005942174877,26356.794255848854,212495.69278845098,43982.26079945524,53656.94685916583,104924.84435817925
2015-02-16 01:00:00,11675.314999418482,25784.16854583597,218589.38607694107,43825.46856283616,54648.563776264426,106189.54662766076
2015-02-16 02:00:00,11482.04016623239,26373.31559310096,221648.83744702677,43502.71880587558,53213.61130253513,106042.23550528672
2015-02-16 03:00:00,11689.729581947711,27122.515727392518,219343.60892753507,43317.55885550448,51798.71138934022,104359.91958131836
2015-02-16 04:00:00,11984.989572404167,28160.75924787697,227993.8084119153,43974.56790968271,52008.69428345401,102128.20507253241
2015-02-16 05:00:00,12417.749513409799,29712.03205496092,247799.88478159253,45768.76788611215,55550.42363385224,103294.84719294633
2015-02-16 06:00:00,13638.781333867335,31838.902210847853,251792.9661515139,46649.264549924024,62961.5250455568,116087.39307196345
2015-02-16 07:00:00,13836.617260050007,31323.447221065147,263653.2941429411,47049.568543139256,64999.38630489938,125279.31207791896
2015-02-16 08:00:00,14291.036028318766,30640.126915205783,237852.25067862327,43438.92946185508,62041.55195511889,128619.45142177076
2015-02-16 09:00:00,15472.830978788024,29368.6900872817,237179.22043462194,39182.8388820401,56454.92812876829,128190.70047579863
2015-02-16 10:00:00,16017.144429207607,28501.580038462995,228805.681053403,36644.20183732985,49996.49197279225,122663.56557896895
2015-02-16 11:00:00,16183.538201453764,28111.80593195583,219125.27459388546,33645.55773935623,43673.365684556935,119022.44117032645
2015-02-16 12:00:00,14495.136148346217,29244.06757262587,206947.99975213382,31442.629994823514,42054.483073621,123052.58351024306
2015-02-16 13:00:00,13821.618313779942,29261.61976518605,196667.88762221162,31337.995018649242,41326.922148280595,117411.13840007191
2015-02-16 14:00:00,14911.679423739683,30326.213942411247,208257.60890547204,32346.333773027935,44156.18223618871,115829.04045774098
2015-02-16 15:00:00,16130.420414466622,31854.99595901958,227620.18569652396,33788.66649594002,50963.90030052528,123190.40356528535
2015-02-16 16:00:00,17686.410752937016,33155.43231121183,255901.35194390974,38827.96182150839,54871.82139362951,134588.7351580297
2015-02-16 17:00:00,17790.145992191912,33211.75931617045,276894.0324766367,44374.373896336154,58203.939415512825,144981.21203070146
2015-02-16 18:00:00,17628.624336934536,33276.94998318602,279116.22790608543,44323.453385289926,59470.06622761019,155918.90620765218
2015-02-16 19:00:00,16992.342651560273,32014.126248750432,275466.9544309527,43039.27603310396,60403.831046931744,148801.0178282099
2015-02-16 20:00:00,17805.522566592266,31901.23711411584,274452.77284198866,42544.13215733872,60853.67293892067,143785.8913351464
2015-02-16 21:00:00,18546.70145912411,31440.201377281533,277660.1522463953,43419.24977555472,60802.641657629865,131567.50010557368
2015-02-16 22:00:00,18699.86076890101,31592.518686077867,275384.4639914893,43522.68436608692,60908.98689727497,121804.11997341797
2015-02-16 23:00:00,18255.50961629962,32718.67706719945,274072.07386213413,42892.2549869482,61130.00482193061,121283.96048618232
2015-02-17 00:00:00,17967.195095573014,32527.871052081347,276552.5656449256,42096.92335230857,60879.52872270602,121751.89445588448
2015-02-17 01:00:00,17783.236558254008,32193.020988766093,278936.8288117184,41949.59979035582,62013.97159504843,120271.04928509633
2015-02-17 02:00:00,17800.657673227204,32191.349536255842,281685.1319734109,41958.58406402704,62308.26302025462,123238.89255384439
2015-02-17 03:00:00,17930.367564401502,32160.186513027973,287061.0936095077,43195.656323964795,61498.974214704984,124468.83526201543
2015-02-17 04:00:00,18241.81701373414,32558.179234333733,294291.9807138368,43041.60024208661,60074.17562977836,126028.57324027548
2015-02-17 05:00:00,19202.968458032465,33950.56231890948,300220.588853375,42577.44729743907,59245.45328521735,127308.15266801974
2015-02-17 06:00:00,20605.641874651345,35700.590554483344,314826.61341476394,43372.670760207744,58046.827063386765,128619.370100704
2015-02-17 07:00:00,20670.585237199528,34362.90882675429,317175.3000372053,42872.8679078495,58338.678639319405,135980.87883662587
2015-02-17 08:00:00,19892.200906986072,34629.676303972694,313991.41179138195,43336.49889823899,58660.96299041077,137824.3211231433
2015-02-17 09:00:00,19795.34164874369,34888.15558356719,305691.09274103947,43897.015044260756,57914.34418576724,128798.16488960861
2015-02-17 10:00:00,19584.047136530426,34267.2794188285,300921.1384119139,42905.449717726755,58076.05940341102,121230.99904045367
2015-02-17 11:00:00,19348.063897051474,33646.29027185768,291782.6087223132,40345.6052143213,56994.66459472231,114330.37888255199
2015-02-17 12:00:00,20044.71561168386,33684.385841864554,283784.5884337115,38553.02624092223,53983.786718049414,107607.4140806948
2015-02-17 13:00:00,19340.77695311207,33914.09777148548,282858.7823337696,38047.1791926805,54267.68261174516,102392.16884300942
2015-02-17 14:00:00,17927.89389103852,31009.352907438963,280250.0604077513,38938.20655545317,55614.63256030429,98641.33629697096
2015-02-17 15:00:00,18439.207113747114,31129.26776189717,282309.0853796418,38135.4418890535,54578.95245898269,110006.21375310319
2015-02-17 16:00:00,18986.463328160633,31339.95805257363,301470.1679850799,45231.07017533854,55452.024636152295,125281.24888707201
2015-02-17 17:00:00,19088.366079545314,30800.797624594496,318731.2103272222,48694.643881679825,57102.53835825936,147238.88706892758
2015-02-17 18:00:00,17613.29329869563,28134.80789382432,316300.8712529311,49896.823062148374,56949.54357433563,156596.0249244679
2015-02-17 19:00:00,15671.062777893163,24327.435310546967,308325.8912679107,50056.676234448154,58645.0004450385,148406.975583538
2015-02-17 20:00:00,14280.242016206423,21240.937946828955,295024.9926439615,50504.703948230046,59817.163768485865,140737.70504931413
2015-02-17 21:00:00,14325.806840883663,19731.52032110579,290050.21921084926,51959.57494466698,60206.87614058981,130306.75577771191
2015-02-17 22:00:00,14218.462052628922,19820.100772359103,282624.9508549882,52852.23427116408,60708.984995534636,120721.57802462866
2015-02-17 23:00:00,13901.814301147228,20978.320590504598,277429.3711100543,52521.915480066615,61196.46601103936,121424.35092572196
2015-02-18 00:00:00,16443.068990220178,20521.22709601292,267225.7551649321,48414.55966606164,62044.18835676709,121088.95936340629
2015-02-18 01:00:00,15299.011734627973,20497.03828116237,259811.6677416759,49716.969169179436,62091.77440013835,122700.8502364322
2015-02-18 02:00:00,13033.345425333893,20475.949332986278,256271.19201459672,48331.00272071448,62077.45736298457,123533.54916251985
2015-02-18 03:00:00,10210.59200489702,20695.423428095368,255492.90304952135,47549.484621589654,63417.015051337614,123509.3158348691
2015-02-18 04:00:00,9614.559605368602,20993.623282879555,259566.98224718872,48594.220699513404,64148.53378156321,122841.44330701909
2015-02-18 05:00:00,10077.46727438075,23082.285002759705,269434.0292563324,54227.3339689666,65198.31572464478,122653.65793794437
2015-02-18 06:00:00,11150.923155207383,27336.382380618816,281649.14244146156,54828.09048746802,65457.852991759035,123633.45458163628
2015-02-18 07:00:00,12093.363879485165,27441.93395335821,278479.6107244533,55025.98491376867,68362.56227351294,123513.03825063237
2015-02-18 08:00:00,12992.562302221713,26303.61329179258,260935.5126444236,46434.07534257461,49900.305607364164,123009.02828062233
2015-02-18 09:00:00,13617.475286692263,25794.48849661398,238753.47093860238,44140.29445905695,47880.7151626151,120039.1417994677
2015-02-18 10:00:00,13689.854315339893,27554.756100569604,228937.5226002584,38095.49448571804,45358.630711026286,116300.35043933363
2015-02-18 11:00:00,13368.352654588722,26956.648570485388,218481.05659595068,31835.745191356313,43898.0112032248,114117.83401623137
2015-02-18 12:00:00,13203.586439045688,27519.696793510815,209605.12640698344,27742.340000849603,42455.96929127857,108366.71884863586
2015-02-18 13:00:00,13017.92499937833,28143.411918856753,200897.65018150685,28506.65954960723,42129.17081473147,109011.82900844375
2015-02-18 14:00:00,13051.331519731646,27412.089757933347,199284.855987859,30331.50102857913,40944.299200393994,108458.90570125499
2015-02-18 15:00:00,13082.424462069313,27576.083954457234,220751.26353538106,33631.768257235606,40309.78325246411,106646.47048669525
2015-02-18 16:00:00,13221.859157877625,28189.550554863905,234682.17429068443,38456.26935421191,43605.85583237765,107174.60285237426
2015-02-18 17:00:00,13404.273808698095,27754.556665234595,254785.84413630213,49304.42899426015,51072.5017397702,113278.60078155149
2015-02-18 18:00:00,13119.902972328933,27022.78732685174,254905.93400840706,49088.321555116505,47465.66597354423,118144.38659312188
2015-02-18 19:00:00,13257.564656918414,25754.72177296627,254917.00383691737,46814.33095201672,49460.731934067364,122989.8935394165
2015-02-18 20:00:00,13244.816278279199,24359.515221795336,253657.6754274647,43914.38425310229,49178.68013005329,127436.86791305522
2015-02-18 21:00:00,13299.696332933301,22755.166065882597,244847.98903277086,44567.198565560786,49604.4960227676,130574.78684722369
2015-02-18 22:00:00,13053.557556497584,22170.861069529892,236739.5644648404,44790.49864300573,49769.770674600164,132387.85363459363
2015-02-18 23:00:00,12634.879916106009,23565.19236178418,237864.87255420332,43995.04825074648,50284.74204821094,133696.80943200993
2015-02-19 00:00:00,12375.289649848057,23339.91547926184,238539.2468141871,42471.132198043604,49376.49965475545,133636.70625750851
2015-02-19 01:00:00,12046.952774533403,23368.605341815844,242141.46204679008,40817.68881257888,51939.608592146054,134335.10479693525
2015-02-19 02:00:00,11945.422838738195,23343.619970374675,250309.8381165515,40576.81801988723,54046.00854237822,133851.45878966604
2015-02-19 03:00:00,12141.388391771323,23481.278378692874,255658.9544297496,40997.406006881734,55192.8448787394,133535.41606498358
2015-02-19 04:00:00,12252.310767487816,23940.762178660338,263785.3159229574,41130.12624958056,56019.417807488324,132025.99875815195
2015-02-19 05:00:00,12169.938388706822,25254.590172196753,277616.8248259442,42688.17588503998,57204.16311715447,132038.13631893473
2015-02-19 06:00:00,12232.718558940374,27700.75675570626,295821.6867171762,43422.435366805876,58150.43156662601,133391.6440888903
2015-02-19 07:00:00,12560.735662660583,27912.7380478306,269094.6965190184,43599.17797108753,58894.1619310537,133035.16070830918
2015-02-19 08:00:00,13182.998493416319,27235.410175080542,247207.3686159934,39463.24930632331,59126.62033186087,131395.1106461817
2015-02-19 09:00:00,13688.121636654116,26691.694655951425,264532.67086093244,41233.08361226777,59323.152333279635,133334.64967432173
2015-02-19 10:00:00,13625.791011341546,26533.80870431736,280367.0088938224,40901.50189129585,59344.11653808669,142812.61814441337
