LOCATION: Energinet Lot4_SWLB
SYSTEM SERIAL: SWLB44
TIMESTAMP (ISO-8601) UTC;irLatitude deg;irLongitude deg;spLatitude deg;spLongitude deg
2021-12-23T21:00:00Z;  54.71752644;  14.58872795;  54.71752644;  14.58876550
2021-12-23T21:10:00Z;  54.71747398;  14.58879769;  54.71747875;  14.58883524
2021-12-23T21:20:00Z;  54.71748829;  14.58880842;  54.71747875;  14.58881378
2021-12-23T21:30:00Z;  54.71745968;  14.58880842;  54.71747875;  14.58885133
2021-12-23T21:40:00Z;  54.71747875;  14.58884597;  54.71747875;  14.58890498
2021-12-23T21:50:00Z;  54.71748829;  14.58876014;  54.71750259;  14.58883524
2021-12-23T22:00:00Z;  54.71750736;  14.58882988;  54.71749783;  14.58882451
2021-12-23T22:10:00Z;  54.71746445;  14.58884597;  54.71746922;  14.58887279
2021-12-23T22:20:00Z;  54.71743584;  14.58889425;  54.71742630;  14.58891571
2021-12-23T22:30:00Z;  54.71742153;  14.58889961;  54.71744061;  14.58892643
2021-12-23T22:40:00Z;  54.71740246;  14.58898008;  54.71741676;  14.58899617
2021-12-23T22:50:00Z;  54.71739292;  14.58898008;  54.71738815;  14.58900690
2021-12-23T23:00:00Z;  54.71737385;  14.58899081;  54.71738338;  14.58897471
2021-12-23T23:10:00Z;  54.71735001;  14.58898544;  54.71735477;  14.58900690
2021-12-23T23:20:00Z;  54.71728802;  14.58902299;  54.71728802;  14.58903372
2021-12-23T23:30:00Z;  54.71723080;  14.58908737;  54.71723557;  14.58908200
2021-12-23T23:40:00Z;  54.71721172;  14.58915174;  54.71722603;  14.58913028
2021-12-23T23:50:00Z;  54.71719265;  14.58912492;  54.71719742;  14.58911419
2021-12-24T00:00:00Z;  54.71711636;  14.58911419;  54.71713543;  14.58913028
2021-12-24T00:10:00Z;  54.71713066;  14.58910883;  54.71714973;  14.58910346
2021-12-24T00:20:00Z;  54.71710205;  14.58914638;  54.71709251;  14.58916247
2021-12-24T00:30:00Z;  54.71706390;  14.58917320;  54.71705437;  14.58919466
2021-12-24T00:40:00Z;  54.71699715;  14.58921611;  54.71699715;  14.58920538
2021-12-24T00:50:00Z;  54.71703529;  14.58916247;  54.71701622;  14.58917320
2021-12-24T01:00:00Z;  54.71711159;  14.58901226;  54.71709251;  14.58903909
2021-12-24T01:10:00Z;  54.71711636;  14.58897471;  54.71709728;  14.58900154
2021-12-24T01:20:00Z;  54.71706867;  14.58898544;  54.71705913;  14.58900154
2021-12-24T01:30:00Z;  54.71710682;  14.58901226;  54.71711159;  14.58901226
2021-12-24T01:40:00Z;  54.71709728;  14.58897471;  54.71707821;  14.58896398
2021-12-24T01:50:00Z;  54.71710682;  14.58888888;  54.71709728;  14.58889961
2021-12-24T02:00:00Z;  54.71722126;  14.58876550;  54.71721649;  14.58876014
2021-12-24T02:10:00Z;  54.71722126;  14.58869577;  54.71719742;  14.58872259
2021-12-24T02:20:00Z;  54.71720696;  14.58888888;  54.71720696;  14.58890498
2021-12-24T02:30:00Z;  54.71714497;  14.58883524;  54.71714973;  14.58884060
2021-12-24T02:40:00Z;  54.71721172;  14.58871186;  54.71720696;  14.58873868
2021-12-24T02:50:00Z;  54.71721172;  14.58872795;  54.71722603;  14.58872795
2021-12-24T03:00:00Z;  54.71700668;  14.58889961;  54.71699238;  14.58888888
2021-12-24T03:10:00Z;  54.71679688;  14.58901226;  54.71678734;  14.58902299
2021-12-24T03:20:00Z;  54.71670628;  14.58895862;  54.71669674;  14.58895326
2021-12-24T03:30:00Z;  54.71663952;  14.58889425;  54.71662044;  14.58892107
2021-12-24T03:40:00Z;  54.71658230;  14.58895326;  54.71655846;  14.58895862
2021-12-24T03:50:00Z;  54.71645832;  14.58864748;  54.71645832;  14.58863139
2021-12-24T04:00:00Z;  54.71643925;  14.58843291;  54.71644402;  14.58842754
2021-12-24T04:10:00Z;  54.71641540;  14.58815932;  54.71640587;  14.58815932
2021-12-24T04:20:00Z;  54.71646309;  14.58794475;  54.71644402;  14.58792865
2021-12-24T04:30:00Z;  54.71653938;  14.58773553;  54.71652508;  14.58771408
2021-12-24T04:40:00Z;  54.71659184;  14.58756387;  54.71659660;  14.58755851
2021-12-24T04:50:00Z;  54.71665859;  14.58746195;  54.71665859;  14.58745658
2021-12-24T05:00:00Z;  54.71665859;  14.58747804;  54.71666813;  14.58747804
2021-12-24T05:10:00Z;  54.71675396;  14.58743513;  54.71676826;  14.58741903
